ltable_id,rtable_id,label,id,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,ltable_extended_title,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,rtable_extended_title
2229,10791,0,8235,kodak easyshare c1550 purple 16mp digital camera bundle w 5x optical zoom 3.0 lcd display w 50 bonus prints,digital cameras,kodak,c1550 prpl bndl,89.0,kodak easyshare c1550 purple 16mp digital camera bundle w 5x optical zoom 3.0 lcd display w 50 bonus prints digital cameras kodak c1550 prpl bndl,kodak easyshare c1550 16 mp digital camera with 5xoptical zoom - silver,point shoot digital cameras,kodak,c1550slr,99.18,kodak easyshare c1550 16 mp digital camera with 5xoptical zoom - silver point shoot digital cameras kodak c1550slr
688,2870,0,4176,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints,digital cameras,kodak,m530 red,99.54,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints digital cameras kodak m530 red,kodak easyshare m530 12mp digital camera w 3x wide angle optical zoom 2.7 lcd carbon 2gb sd card camera bag s table tripod 3 pieces cleaning kit sd card reader,digital cameras,kodak,,,kodak easyshare m530 12mp digital camera w 3x wide angle optical zoom 2.7 lcd carbon 2gb sd card camera bag s table tripod 3 pieces cleaning kit sd card reader digital cameras kodak 
688,12848,0,4985,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints,digital cameras,kodak,m530 red,99.54,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints digital cameras kodak m530 red,kodak easyshare m550 12 mp digital camera with 5x wide angle optical zoom and 2.7-inch lcd purple,point shoot digital cameras,kodak,easyshare m550 purple,89.99,kodak easyshare m550 12 mp digital camera with 5x wide angle optical zoom and 2.7-inch lcd purple point shoot digital cameras kodak easyshare m550 purple
2229,12848,0,7403,kodak easyshare c1550 purple 16mp digital camera bundle w 5x optical zoom 3.0 lcd display w 50 bonus prints,digital cameras,kodak,c1550 prpl bndl,89.0,kodak easyshare c1550 purple 16mp digital camera bundle w 5x optical zoom 3.0 lcd display w 50 bonus prints digital cameras kodak c1550 prpl bndl,kodak easyshare m550 12 mp digital camera with 5x wide angle optical zoom and 2.7-inch lcd purple,point shoot digital cameras,kodak,easyshare m550 purple,89.99,kodak easyshare m550 12 mp digital camera with 5x wide angle optical zoom and 2.7-inch lcd purple point shoot digital cameras kodak easyshare m550 purple
688,4783,1,6014,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints,digital cameras,kodak,m530 red,99.54,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints digital cameras kodak m530 red,kodak easyshare m530 12 mp digital camera with 3x wide angle optical zoom and 2.7-inch lcd red,point shoot digital cameras,kodak,easyshare m530 red,99.99,kodak easyshare m530 12 mp digital camera with 3x wide angle optical zoom and 2.7-inch lcd red point shoot digital cameras kodak easyshare m530 red
1145,4783,0,10016,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints,digital cameras,kodak,m531 red,89.0,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints digital cameras kodak m531 red,kodak easyshare m530 12 mp digital camera with 3x wide angle optical zoom and 2.7-inch lcd red,point shoot digital cameras,kodak,easyshare m530 red,99.99,kodak easyshare m530 12 mp digital camera with 3x wide angle optical zoom and 2.7-inch lcd red point shoot digital cameras kodak easyshare m530 red
688,4715,0,7636,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints,digital cameras,kodak,m530 red,99.54,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints digital cameras kodak m530 red,kodak easyshare dx6490 4 mp digital camera with 10xoptical zoom,point shoot digital cameras,kodak,8500282,,kodak easyshare dx6490 4 mp digital camera with 10xoptical zoom point shoot digital cameras kodak 8500282
688,10785,0,7708,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints,digital cameras,kodak,m530 red,99.54,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints digital cameras kodak m530 red,kodak easyshare m552 14mp digital camera with 5x optical zoom and 2.7-inch lcd in dark pink 4gb accessory kit,point shoot digital cameras,kodak,m552,119.95,kodak easyshare m552 14mp digital camera with 5x optical zoom and 2.7-inch lcd in dark pink 4gb accessory kit point shoot digital cameras kodak m552
1145,10785,0,2682,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints,digital cameras,kodak,m531 red,89.0,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints digital cameras kodak m531 red,kodak easyshare m552 14mp digital camera with 5x optical zoom and 2.7-inch lcd in dark pink 4gb accessory kit,point shoot digital cameras,kodak,m552,119.95,kodak easyshare m552 14mp digital camera with 5x optical zoom and 2.7-inch lcd in dark pink 4gb accessory kit point shoot digital cameras kodak m552
2343,10785,0,1725,kodak m552 dark pink 14mp digital camera bundle w 5x optical zoom 2.7 lcd display w 50 bonus prints,digital cameras,kodak,m552 pink bndl,109.0,kodak m552 dark pink 14mp digital camera bundle w 5x optical zoom 2.7 lcd display w 50 bonus prints digital cameras kodak m552 pink bndl,kodak easyshare m552 14mp digital camera with 5x optical zoom and 2.7-inch lcd in dark pink 4gb accessory kit,point shoot digital cameras,kodak,m552,119.95,kodak easyshare m552 14mp digital camera with 5x optical zoom and 2.7-inch lcd in dark pink 4gb accessory kit point shoot digital cameras kodak m552
688,6799,0,8151,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints,digital cameras,kodak,m530 red,99.54,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints digital cameras kodak m530 red,kodak easyshare m530 12 mp digital camera with 3x wide angle optical zoom and 2.7-inch lcd green,point shoot digital cameras,kodak,easyshare m530 green,78.97,kodak easyshare m530 12 mp digital camera with 3x wide angle optical zoom and 2.7-inch lcd green point shoot digital cameras kodak easyshare m530 green
1145,6799,0,1120,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints,digital cameras,kodak,m531 red,89.0,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints digital cameras kodak m531 red,kodak easyshare m530 12 mp digital camera with 3x wide angle optical zoom and 2.7-inch lcd green,point shoot digital cameras,kodak,easyshare m530 green,78.97,kodak easyshare m530 12 mp digital camera with 3x wide angle optical zoom and 2.7-inch lcd green point shoot digital cameras kodak easyshare m530 green
688,8839,0,8582,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints,digital cameras,kodak,m530 red,99.54,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints digital cameras kodak m530 red,kodak easyshare m530 12mp digital camera with 3x wide angle optical zoom and 2.7 inch lcd carbon,point shoot digital cameras,kodak,easyshare m530 carbon,109.0,kodak easyshare m530 12mp digital camera with 3x wide angle optical zoom and 2.7 inch lcd carbon point shoot digital cameras kodak easyshare m530 carbon
1145,8839,0,4631,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints,digital cameras,kodak,m531 red,89.0,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints digital cameras kodak m531 red,kodak easyshare m530 12mp digital camera with 3x wide angle optical zoom and 2.7 inch lcd carbon,point shoot digital cameras,kodak,easyshare m530 carbon,109.0,kodak easyshare m530 12mp digital camera with 3x wide angle optical zoom and 2.7 inch lcd carbon point shoot digital cameras kodak easyshare m530 carbon
688,20723,0,9639,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints,digital cameras,kodak,m530 red,99.54,kodak easyshare m530 red 12mp digital camera w 3x optical zoom 2.7 lcd w 50 bonus prints digital cameras kodak m530 red,kodak easyshare m522 14 mp digital camera with 4x optical zoom and 2.7-inch lcd - silver new model,point shoot digital cameras,kodak,1521863,,kodak easyshare m522 14 mp digital camera with 4x optical zoom and 2.7-inch lcd - silver new model point shoot digital cameras kodak 1521863
1145,20723,0,778,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints,digital cameras,kodak,m531 red,89.0,kodak easyshare m531 red 14mp digital camera w 3x optical zoom 2.7 lcd display w 50 bonus prints digital cameras kodak m531 red,kodak easyshare m522 14 mp digital camera with 4x optical zoom and 2.7-inch lcd - silver new model,point shoot digital cameras,kodak,1521863,,kodak easyshare m522 14 mp digital camera with 4x optical zoom and 2.7-inch lcd - silver new model point shoot digital cameras kodak 1521863
716,4295,0,557,at t cl81211 dect 6.0 digital 2-handset cordless telephone,phones,at t,cl81211,49.98,at t cl81211 dect 6.0 digital 2-handset cordless telephone phones at t cl81211,at t cl82409 dect 6.0 cordless phone black silver 4 handsets,cordless telephones,at t,cl82409,90.97,at t cl82409 dect 6.0 cordless phone black silver 4 handsets cordless telephones at t cl82409
716,5898,0,9996,at t cl81211 dect 6.0 digital 2-handset cordless telephone,phones,at t,cl81211,49.98,at t cl81211 dect 6.0 digital 2-handset cordless telephone phones at t cl81211,vtech at t dect 6.0 black silver digital 3-handset cordless telephone cl81309 - att-cl81309,headphones,vtech,,64.99,vtech at t dect 6.0 black silver digital 3-handset cordless telephone cl81309 - att-cl81309 headphones vtech 
999,4923,1,558,igo ps00291-0001 keyjuice micro mini usb cable,phone accessories,igo,ps00291-0001,7.88,igo ps00291-0001 keyjuice micro mini usb cable phone accessories igo ps00291-0001,igo ps00291-0001 keyjuice charger for micro mini usb,chargers,igo,ps00291-0001,9.12,igo ps00291-0001 keyjuice charger for micro mini usb chargers igo ps00291-0001
1355,559,1,559,cooler master vortex plus cpu cooler,electronics - general,coolermaster,rrvtps28pkr1,30.0,cooler master vortex plus cpu cooler electronics - general coolermaster rrvtps28pkr1,cooler master vortex plus cpu cooler rr-vtps-28pk-r1,computers accessories,cooler master,rr-vtps-28pk-r1,25.15,cooler master vortex plus cpu cooler rr-vtps-28pk-r1 computers accessories cooler master rr-vtps-28pk-r1
242,10180,0,563,post-it notes original notes canary yellow,stationery & office machinery,post-it,659yw,45.0,post-it notes original notes canary yellow stationery & office machinery post-it 659yw,post-it notes original pad 3 inches x 5 inches canary yellow 12 pads per pack,self-stick notes,post-it,655,16.49,post-it notes original pad 3 inches x 5 inches canary yellow 12 pads per pack self-stick notes post-it 655
696,10180,0,8237,post-it notes original lined notes 4 x 4 canary yellow 300 sheets,stationery & office machinery,,675yl,5.94,post-it notes original lined notes 4 x 4 canary yellow 300 sheets stationery & office machinery  675yl,post-it notes original pad 3 inches x 5 inches canary yellow 12 pads per pack,self-stick notes,post-it,655,16.49,post-it notes original pad 3 inches x 5 inches canary yellow 12 pads per pack self-stick notes post-it 655
658,10831,0,566,keyspan usb twin serial adapter,electronics - general,keyspan,usa-28xg,70.73,keyspan usb twin serial adapter electronics - general keyspan usa-28xg,keyspan high speed usb serial adapter,connectors adapters,keyspan,usa-19w,38.95,keyspan high speed usb serial adapter connectors adapters keyspan usa-19w
658,21942,1,913,keyspan usb twin serial adapter,electronics - general,keyspan,usa-28xg,70.73,keyspan usb twin serial adapter electronics - general keyspan usa-28xg,usb twin serial adapter,connectors adapters,keyspan,usa-28xg,64.24,usb twin serial adapter connectors adapters keyspan usa-28xg
658,12878,0,4704,keyspan usb twin serial adapter,electronics - general,keyspan,usa-28xg,70.73,keyspan usb twin serial adapter electronics - general keyspan usa-28xg,keyspan usa-28x external usb to serial adapter,connectors adapters,keyspan,,,keyspan usa-28x external usb to serial adapter connectors adapters keyspan 
1695,20219,0,3101,smead recycled end tab fastener folders straight cut 11pt legal manila 50 box,stationery & office machinery,,37160,41.18,smead recycled end tab fastener folders straight cut 11pt legal manila 50 box stationery & office machinery  37160,smead 15300 - file folders straight cut one-ply top tab legal manila 100 box,memory card readers,smead,,24.78,smead 15300 - file folders straight cut one-ply top tab legal manila 100 box memory card readers smead 
1695,16372,0,3782,smead recycled end tab fastener folders straight cut 11pt legal manila 50 box,stationery & office machinery,,37160,41.18,smead recycled end tab fastener folders straight cut 11pt legal manila 50 box stationery & office machinery  37160,smead 19535 - supertab file folders with fastener 1 3 cut 11 point legal manila 50 box,printers,smead,,,smead 19535 - supertab file folders with fastener 1 3 cut 11 point legal manila 50 box printers smead 
1695,17928,0,4304,smead recycled end tab fastener folders straight cut 11pt legal manila 50 box,stationery & office machinery,,37160,41.18,smead recycled end tab fastener folders straight cut 11pt legal manila 50 box stationery & office machinery  37160,new-smead 27100 - shelf folders straight cut single-ply end tab legal manila 100 box - smd27100,laminating supplies,smead,,,new-smead 27100 - shelf folders straight cut single-ply end tab legal manila 100 box - smd27100 laminating supplies smead 
1695,16825,0,4648,smead recycled end tab fastener folders straight cut 11pt legal manila 50 box,stationery & office machinery,,37160,41.18,smead recycled end tab fastener folders straight cut 11pt legal manila 50 box stationery & office machinery  37160,new-pendaflex 13158 - folders two fasteners laminated straight cut end tabs manila legal 50 box - ess13158,laminating supplies,pendaflex,,71.0,new-pendaflex 13158 - folders two fasteners laminated straight cut end tabs manila legal 50 box - ess13158 laminating supplies pendaflex 
